ID,age,job,marital,education,defaultnew,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,month_num
418,3,1,0,0,0,55,1,1,6,1,1,-1,0,3,5
419,0,9,1,1,1,72,1,0,6,3,1,-1,0,3,5
420,3,4,2,2,0,163,1,0,6,3,3,-1,0,3,5
421,0,4,2,2,0,151,1,0,6,0,1,-1,0,3,5
422,1,0,2,1,0,113,1,0,6,3,1,-1,0,3,5
423,1,1,1,1,0,0,1,0,6,1,1,-1,0,3,5
424,0,9,2,2,0,9,1,0,6,1,3,-1,0,3,5
425,1,4,1,1,0,375,1,0,6,1,2,-1,0,3,5
426,1,7,1,1,0,1142,1,0,6,1,1,-1,0,3,5
427,3,1,1,0,0,2102,1,0,6,2,1,-1,0,3,5
428,0,9,2,2,0,4325,1,0,6,2,1,-1,0,3,5
429,1,1,1,1,0,217,1,0,6,1,1,-1,0,3,5
430,3,0,1,1,0,131,1,0,6,3,1,-1,0,3,5
431,1,4,1,2,0,1680,1,0,6,3,1,-1,0,3,5
432,1,1,1,1,0,0,1,0,6,1,1,-1,0,3,5
433,1,1,1,0,0,46,1,0,6,0,1,-1,0,3,5
434,0,1,1,1,0,320,1,0,6,1,2,-1,0,3,5
435,3,0,1,1,0,183,1,0,6,0,1,-1,0,3,5
436,1,1,1,1,0,39,0,0,6,1,1,-1,0,3,5
437,0,4,2,2,0,560,1,0,6,1,1,-1,0,3,5
438,3,9,0,1,0,469,0,0,6,1,1,-1,0,3,5
439,0,0,1,1,0,530,1,0,6,0,1,-1,0,3,5
440,3,7,1,0,0,61,1,0,6,1,1,-1,0,3,5
441,0,9,2,2,0,242,1,0,6,0,1,-1,0,3,5
442,0,1,1,1,0,139,1,0,6,1,2,-1,0,3,5
443,2,6,2,1,0,0,1,0,6,1,1,-1,0,3,5
444,0,9,1,1,0,367,1,0,6,0,1,-1,0,3,5
445,3,0,0,1,0,228,1,0,6,0,1,-1,0,3,5
446,1,9,2,3,0,45248,1,0,6,3,1,-1,0,3,5
447,3,6,1,3,0,-84,1,0,6,2,1,-1,0,3,5
448,0,7,2,1,0,310,1,0,6,0,1,-1,0,3,5
449,1,1,1,3,0,132,1,0,6,1,1,-1,0,3,5
450,3,9,1,1,0,797,1,0,6,3,1,-1,0,3,5
451,1,7,1,1,0,71,0,0,6,2,1,-1,0,3,5
452,1,4,0,3,0,2,1,0,6,1,1,-1,0,3,5
453,0,4,1,2,0,231,1,1,6,3,2,-1,0,3,5
454,0,1,1,1,0,270,1,1,6,0,1,-1,0,3,5
455,1,1,1,1,0,274,1,1,6,3,1,-1,0,3,5
456,1,0,2,1,0,-109,1,1,6,0,1,-1,0,3,5
457,0,9,1,1,0,1,1,0,6,3,1,-1,0,3,5
458,0,1,2,1,1,-60,0,0,6,1,1,-1,0,3,5
459,0,1,1,1,0,89,1,0,6,0,2,-1,0,3,5
460,3,1,0,1,0,-11,0,0,6,0,1,-1,0,3,5
461,1,1,1,0,0,0,1,0,6,1,2,-1,0,3,5
462,1,1,1,1,0,-509,1,0,6,0,1,-1,0,3,5
463,1,10,1,0,0,408,1,0,6,2,1,-1,0,3,5
464,0,7,2,0,0,58,1,0,6,0,1,-1,0,3,5
465,3,5,2,1,0,1640,0,1,6,1,4,-1,0,3,5
466,0,0,2,1,0,20,1,0,6,1,1,-1,0,3,5
467,3,1,1,0,0,71,1,0,6,3,1,-1,0,3,5
468,3,1,1,1,0,52,1,0,6,1,1,-1,0,3,5
469,1,6,1,2,0,292,1,0,6,0,1,-1,0,3,5
470,1,7,0,1,0,424,1,0,6,2,1,-1,0,3,5
471,1,3,2,0,0,109,1,0,6,3,3,-1,0,3,5
472,1,1,1,3,0,1044,1,0,6,2,1,-1,0,3,5
473,1,1,1,1,0,983,1,0,6,2,1,-1,0,3,5
474,0,0,1,1,0,869,0,0,6,3,1,-1,0,3,5
475,1,1,1,0,0,668,1,0,6,1,2,-1,0,3,5
476,3,4,1,2,0,964,1,0,6,3,1,-1,0,3,5
477,0,4,2,1,0,301,1,0,6,2,1,-1,0,3,5
478,0,0,2,1,0,140,1,0,6,1,1,-1,0,3,5
479,1,4,2,1,0,1877,1,0,6,1,1,-1,0,3,5
480,3,1,1,0,0,1127,1,0,6,2,1,-1,0,3,5
481,1,9,1,1,0,871,1,0,6,0,1,-1,0,3,5
482,1,9,1,1,0,767,1,1,6,1,1,-1,0,3,5
483,1,1,1,1,0,0,0,0,6,1,1,-1,0,3,5
484,0,7,2,1,0,209,1,0,6,2,2,-1,0,3,5
485,3,4,0,0,0,0,0,0,6,3,1,-1,0,3,5
486,1,1,0,1,0,110,1,1,6,3,1,-1,0,3,5
487,3,4,0,2,0,-76,1,1,6,1,1,-1,0,3,5
488,1,9,1,3,0,178,1,0,6,0,1,-1,0,3,5
489,1,1,1,0,0,-66,1,0,6,1,1,-1,0,3,5
490,0,9,1,1,0,0,1,0,6,0,2,-1,0,3,5
491,0,1,1,1,0,1,1,0,6,1,1,-1,0,3,5
492,0,1,1,1,0,0,1,0,6,3,1,-1,0,3,5
493,3,10,1,2,0,5345,0,0,6,1,1,-1,0,3,5
494,0,1,0,1,0,-209,1,0,6,1,2,-1,0,3,5
495,1,0,2,1,0,0,1,0,6,0,2,-1,0,3,5
496,1,1,0,1,0,42,1,0,6,1,2,-1,0,3,5
497,3,1,0,1,0,41,1,0,6,1,1,-1,0,3,5
498,1,1,1,1,0,-99,1,0,6,0,2,-1,0,3,5
499,0,9,2,1,0,17,1,0,6,0,1,-1,0,3,5
500,1,0,1,0,0,276,1,1,6,0,2,-1,0,3,5
501,0,9,2,3,0,-170,0,0,6,2,1,-1,0,3,5
502,0,4,2,2,0,230,1,1,6,3,1,-1,0,3,5
503,0,1,1,1,0,9,1,0,6,3,1,-1,0,3,5
504,1,1,1,1,0,946,1,0,6,3,1,-1,0,3,5
505,1,1,1,0,0,1297,1,0,6,1,2,-1,0,3,5
506,3,5,0,1,0,-331,1,0,6,3,1,-1,0,3,5
507,1,1,2,1,0,44,1,0,6,0,1,-1,0,3,5
508,3,5,1,1,1,15,0,0,6,2,1,-1,0,3,5
509,2,0,2,1,0,712,1,0,6,1,1,-1,0,3,5
510,3,5,1,1,0,5435,1,0,6,0,1,-1,0,3,5
511,0,0,1,1,0,507,1,0,6,1,1,-1,0,3,5
512,3,10,0,1,0,387,1,0,6,3,1,-1,0,3,5
513,1,1,1,0,0,0,1,1,6,1,1,-1,0,3,5
514,3,4,0,1,0,1716,1,0,6,2,1,-1,0,3,5
515,3,2,1,1,0,167,1,1,6,1,3,-1,0,3,5
516,1,0,1,3,0,40,0,1,6,0,2,-1,0,3,5
517,1,1,1,0,0,148,1,0,6,1,1,-1,0,3,5
518,0,9,1,1,0,17,1,1,6,0,1,-1,0,3,5
519,0,1,2,2,0,1011,1,0,6,0,1,-1,0,3,5
520,1,4,2,3,0,1527,1,0,6,1,1,-1,0,3,5
521,1,4,1,2,0,744,0,0,6,0,1,-1,0,3,5
522,3,0,1,1,0,484,1,0,6,0,1,-1,0,3,5
523,0,4,2,2,0,0,1,0,6,1,1,-1,0,3,5
524,3,5,1,0,0,136,1,0,6,1,2,-1,0,3,5
525,1,1,1,1,0,1335,1,0,6,3,2,-1,0,3,5
526,0,4,1,1,0,517,1,0,6,1,2,-1,0,3,5
527,1,4,1,2,0,459,1,0,6,1,1,-1,0,3,5
528,1,4,0,3,0,549,1,0,6,3,1,-1,0,3,5
529,0,0,0,1,0,83,1,1,6,1,1,-1,0,3,5
530,1,1,1,0,0,213,0,0,6,0,1,-1,0,3,5
531,0,3,1,0,0,203,1,0,6,3,3,-1,0,3,5
532,1,7,2,1,0,518,1,0,6,1,1,-1,0,3,5
533,1,4,2,2,0,3877,1,0,6,0,1,-1,0,3,5
534,3,0,1,1,0,1236,1,0,6,1,1,-1,0,3,5
535,1,1,0,1,0,756,1,0,6,0,2,-1,0,3,5
536,1,1,1,1,0,157,1,0,6,2,1,-1,0,3,5
537,1,1,1,0,0,-66,1,0,6,1,2,-1,0,3,5
538,0,1,1,3,0,245,1,0,6,2,1,-1,0,3,5
539,0,1,1,0,0,-144,1,0,6,2,2,-1,0,3,5
540,1,1,1,1,0,71,1,0,6,3,1,-1,0,3,5
541,3,7,0,1,0,505,1,0,6,0,1,-1,0,3,5
542,3,9,1,0,0,249,1,0,6,0,1,-1,0,3,5
543,0,0,2,1,0,0,1,0,6,0,1,-1,0,3,5
544,1,10,2,1,0,11,1,0,6,2,1,-1,0,3,5
545,0,0,1,1,0,639,1,0,6,1,1,-1,0,3,5
546,3,1,0,3,0,124,1,0,6,2,1,-1,0,3,5
547,1,1,1,1,0,82,1,0,6,1,1,-1,0,3,5
548,0,6,1,2,0,107,1,0,6,0,1,-1,0,3,5
549,3,7,1,1,0,473,1,0,6,3,1,-1,0,3,5
550,1,7,0,1,0,372,1,1,6,0,2,-1,0,3,5
551,0,0,1,1,0,46,1,0,6,0,2,-1,0,3,5
552,0,8,2,2,0,34,1,0,6,1,1,-1,0,3,5
553,1,6,1,3,0,935,1,0,6,1,1,-1,0,3,5
554,0,1,1,1,0,-10,1,0,6,0,1,-1,0,3,5
555,0,0,1,1,0,-106,1,0,6,0,2,-1,0,3,5
556,1,7,0,0,0,471,1,0,6,0,2,-1,0,3,5
557,3,0,0,1,0,778,1,0,6,0,2,-1,0,3,5
558,1,1,0,3,0,170,1,0,6,1,2,-1,0,3,5
559,1,9,1,1,0,315,1,0,6,1,2,-1,0,3,5
560,3,1,1,1,0,3165,0,0,6,2,1,-1,0,3,5
561,0,0,0,1,0,131,1,0,6,0,1,-1,0,3,5
562,0,2,1,1,1,204,1,0,6,3,2,-1,0,3,5
563,1,9,1,1,0,83,1,0,6,0,2,-1,0,3,5
564,3,7,0,1,0,0,1,1,6,2,1,-1,0,3,5
565,3,1,1,0,0,5431,1,1,6,3,1,-1,0,3,5
566,0,4,1,3,0,1759,1,0,6,3,1,-1,0,3,5
567,1,10,1,1,0,-125,1,0,6,2,1,-1,0,3,5
568,0,1,1,1,0,0,0,0,6,1,1,-1,0,3,5
569,2,7,2,1,0,5090,1,0,6,3,3,-1,0,3,5
570,0,9,1,3,0,573,1,0,6,2,1,-1,0,3,5
571,3,1,1,1,0,1602,1,0,6,3,1,-1,0,3,5
572,1,1,2,0,1,-137,1,1,6,1,1,-1,0,3,5
573,3,9,1,3,0,0,0,0,6,1,1,-1,0,3,5
574,3,7,1,1,0,193,0,0,6,0,1,-1,0,3,5
575,3,5,1,1,0,195,1,1,6,0,1,-1,0,3,5
576,3,2,1,1,0,288,0,0,6,2,1,-1,0,3,5
577,1,9,1,1,0,19,1,0,6,0,2,-1,0,3,5
578,3,1,1,0,0,25,1,0,6,1,3,-1,0,3,5
579,1,7,1,1,0,216,1,0,6,3,2,-1,0,3,5
580,1,1,0,0,0,190,1,1,6,2,2,-1,0,3,5
581,3,9,0,1,0,99,1,0,6,0,2,-1,0,3,5
582,3,7,0,0,0,2298,1,0,6,0,2,-1,0,3,5
583,1,4,1,2,0,17,1,0,6,3,2,-1,0,3,5
584,0,9,1,0,0,0,1,0,6,2,4,-1,0,3,5
585,0,1,1,0,0,0,1,0,6,0,2,-1,0,3,5
586,3,1,1,1,0,840,1,0,6,1,2,-1,0,3,5
587,0,7,1,1,0,358,1,0,6,3,3,-1,0,3,5
588,0,9,2,1,0,0,1,0,6,3,1,-1,0,3,5
589,0,1,1,0,0,-325,1,1,6,0,2,-1,0,3,5
590,0,9,2,1,0,-15,1,0,6,3,3,-1,0,3,5
591,0,9,1,1,0,581,1,0,6,2,1,-1,0,3,5
592,1,0,0,0,0,4070,1,0,6,0,2,-1,0,3,5
593,1,5,1,1,0,74,0,1,6,1,1,-1,0,3,5
594,3,7,0,1,0,141,1,0,6,1,2,-1,0,3,5
595,2,7,0,1,0,89,0,0,6,0,2,-1,0,3,5
596,3,7,1,1,1,0,1,0,6,0,3,-1,0,3,5
597,0,1,1,1,0,450,0,0,6,3,2,-1,0,3,5
598,1,9,1,2,0,310,0,0,6,0,1,-1,0,3,5
599,0,6,1,1,0,0,1,0,6,2,5,-1,0,3,5
600,0,1,1,1,0,384,1,0,6,3,3,-1,0,3,5
601,0,1,1,1,0,395,1,0,6,1,2,-1,0,3,5
602,0,7,2,3,0,-118,1,0,6,0,2,-1,0,3,5
603,3,1,1,0,0,5,1,1,6,3,2,-1,0,3,5
604,3,1,1,1,0,50,1,1,6,0,1,-1,0,3,5
605,1,1,1,1,0,285,1,1,6,1,1,-1,0,3,5
606,3,9,1,3,0,15,0,0,6,2,2,-1,0,3,5
607,3,1,1,0,0,653,1,1,6,1,1,-1,0,3,5
608,1,6,1,1,0,918,1,0,6,1,1,-1,0,3,5
609,0,7,1,1,0,243,1,1,6,0,1,-1,0,3,5
610,0,9,2,2,0,405,1,0,6,2,1,-1,0,3,5
611,1,4,0,2,0,1328,1,0,6,3,1,-1,0,3,5
612,3,7,1,0,0,255,1,0,6,1,1,-1,0,3,5
613,3,1,1,1,0,3397,1,0,6,1,1,-1,0,3,5
614,1,9,1,3,0,2106,1,0,6,0,1,-1,0,3,5
615,1,4,1,2,0,2877,1,0,6,1,1,-1,0,3,5
616,0,1,2,2,0,60,1,1,6,3,1,-1,0,3,5
617,1,1,1,0,0,2226,1,0,6,0,1,-1,0,3,5
618,1,1,1,0,0,2880,1,0,6,0,2,-1,0,3,5
619,1,9,2,3,0,-5,1,0,6,2,2,-1,0,3,5
620,1,9,1,1,0,147,0,0,6,0,3,-1,0,3,5
621,0,9,0,1,0,7,1,1,6,2,1,-1,0,3,5
622,1,9,1,1,0,109,1,0,6,0,2,-1,0,3,5
623,3,5,1,0,0,-119,1,0,6,1,1,-1,0,3,5
624,0,9,1,1,0,484,1,0,6,3,1,-1,0,3,5
625,0,4,2,2,0,1852,1,0,6,0,3,-1,0,3,5
626,0,10,1,1,0,533,1,0,6,3,1,-1,0,3,5
627,3,9,0,1,0,21,1,0,6,3,2,-1,0,3,5
628,0,0,2,3,0,2434,1,0,6,1,4,-1,0,3,5
629,0,9,1,1,0,90,1,1,6,2,2,-1,0,3,5
630,3,0,0,3,0,4246,1,0,6,1,2,-1,0,3,5
631,0,0,2,2,0,395,1,0,6,1,3,-1,0,3,5
632,1,1,1,0,0,15,1,0,6,1,1,-1,0,3,5
633,0,7,1,2,0,85,0,0,6,1,3,-1,0,3,5
634,3,2,1,2,0,-184,1,1,6,3,2,-1,0,3,5
635,3,7,1,1,0,660,0,0,6,1,2,-1,0,3,5
636,3,1,0,0,1,-183,1,0,6,0,1,-1,0,3,5
637,0,10,0,1,0,1144,1,0,6,1,1,-1,0,3,5
638,1,7,0,1,0,1,1,0,6,1,4,-1,0,3,5
639,0,0,1,1,0,69,1,1,6,1,2,-1,0,3,5
640,3,4,2,1,0,220,1,0,6,3,2,-1,0,3,5
641,0,1,1,0,0,332,1,0,6,0,2,-1,0,3,5
642,0,1,2,1,0,240,1,0,6,1,1,-1,0,3,5
643,1,9,2,1,0,0,1,0,6,1,1,-1,0,3,5
644,1,10,1,1,0,0,1,0,6,2,2,-1,0,3,5
645,0,2,1,2,0,898,1,0,6,0,2,-1,0,3,5
646,0,9,1,1,0,123,1,1,6,3,2,-1,0,3,5
647,0,8,2,1,0,252,1,0,6,0,3,-1,0,3,5
648,1,4,1,2,0,65,1,0,6,3,2,-1,0,3,5
649,1,9,1,1,0,-366,1,1,6,2,3,-1,0,3,5
650,0,8,2,1,0,209,1,0,6,1,2,-1,0,3,5
651,0,0,2,1,0,221,1,0,6,1,2,-1,0,3,5
652,1,6,0,2,0,4,1,0,6,1,3,-1,0,3,5
653,1,0,1,1,0,104,1,0,6,3,1,-1,0,3,5
654,2,9,2,1,0,312,1,0,6,3,1,-1,0,3,5
655,0,1,1,1,0,-349,1,0,6,1,1,-1,0,3,5
656,1,7,1,3,0,4,0,0,6,1,2,-1,0,3,5
657,1,1,1,0,0,-322,1,1,6,0,1,-1,0,3,5
658,0,0,1,1,0,-150,1,0,6,3,1,-1,0,3,5
659,0,4,1,3,0,1349,1,0,6,2,1,-1,0,3,5
660,0,0,1,2,0,281,1,0,6,1,1,-1,0,3,5
661,1,7,1,1,0,1259,1,0,6,3,1,-1,0,3,5
662,0,0,2,1,0,101,1,0,6,3,1,-1,0,3,5
663,0,1,1,1,0,848,1,0,6,3,2,-1,0,3,5
664,1,2,1,3,0,89,1,0,6,3,2,-1,0,3,5
665,1,1,1,1,0,140,1,0,6,1,3,-1,0,3,5
666,0,0,2,1,0,148,1,0,6,0,2,-1,0,3,5
667,1,9,2,1,0,200,1,0,6,3,2,-1,0,3,5
668,3,6,1,0,0,46,1,0,6,1,4,-1,0,3,5
669,1,7,0,1,0,201,1,0,6,2,2,-1,0,3,5
670,1,1,1,0,0,530,1,0,6,3,3,-1,0,3,5
671,0,1,2,1,0,0,1,0,6,1,2,-1,0,3,5
672,3,6,1,1,0,1,1,0,6,1,3,-1,0,3,5
673,0,1,1,1,0,43,1,0,6,1,2,-1,0,3,5
674,0,4,2,2,0,-173,1,0,6,3,2,-1,0,3,5
675,0,4,1,2,0,389,1,0,6,1,1,-1,0,3,5
676,0,1,1,0,0,215,1,1,6,1,3,-1,0,3,5
677,0,9,1,1,0,-131,1,0,6,3,2,-1,0,3,5
678,0,4,2,1,0,783,1,0,6,3,1,-1,0,3,5
679,1,0,1,1,0,0,1,0,6,0,3,-1,0,3,5
680,1,7,1,3,0,80,1,0,6,1,2,-1,0,3,5
681,1,7,0,1,0,105,1,0,6,1,2,-1,0,3,5
682,0,0,1,1,0,182,1,1,6,3,1,-1,0,3,5
683,3,0,1,1,0,82,1,0,6,1,1,-1,0,3,5
684,1,4,1,2,0,0,1,0,6,2,3,-1,0,3,5
685,3,7,1,1,0,510,1,0,6,1,2,-1,0,3,5
686,1,4,2,2,0,242,1,0,6,1,2,-1,0,3,5
687,3,0,1,1,0,244,1,1,6,1,2,-1,0,3,5
688,3,4,1,2,0,92,1,0,6,1,2,-1,0,3,5
689,1,1,1,0,1,0,1,0,6,2,2,-1,0,3,5
690,0,8,2,1,0,948,1,0,6,2,2,-1,0,3,5
691,0,1,1,0,0,23,1,0,6,3,2,-1,0,3,5
692,0,9,1,1,0,710,1,0,6,3,3,-1,0,3,5
693,1,7,1,1,0,1205,1,0,6,0,2,-1,0,3,5
694,0,9,1,1,0,368,1,1,6,3,2,-1,0,3,5
695,1,2,1,2,0,1631,1,0,6,3,2,-1,0,3,5
696,1,0,1,1,0,6,1,0,6,2,3,-1,0,3,5
697,3,1,1,1,0,26,1,0,6,1,2,-1,0,3,5
698,0,9,2,3,0,-48,1,0,6,0,2,-1,0,3,5
699,3,4,1,2,0,2142,1,0,6,1,3,-1,0,3,5
700,2,7,2,1,0,77,1,1,6,3,2,-1,0,3,5
701,1,1,1,3,0,401,1,0,6,1,2,-1,0,3,5
702,0,0,1,1,0,21,0,0,6,1,3,-1,0,3,5
703,1,7,0,1,0,0,1,0,6,0,2,-1,0,3,5
704,1,0,2,1,0,-497,1,0,6,1,2,-1,0,3,5
705,1,1,0,0,0,369,0,0,6,2,2,-1,0,3,5
706,1,9,2,3,0,78,1,0,6,2,6,-1,0,3,5
707,0,9,2,2,0,226,1,1,6,1,3,-1,0,3,5
708,1,9,1,1,0,503,1,0,6,0,2,-1,0,3,5
709,0,1,1,1,0,372,1,0,6,0,2,-1,0,3,5
710,0,0,1,1,0,0,1,1,6,0,2,-1,0,3,5
711,1,1,0,1,0,0,1,0,6,0,2,-1,0,3,5
712,0,2,1,2,0,125,1,0,6,2,3,-1,0,3,5
713,3,5,0,0,0,4,1,0,6,2,3,-1,0,3,5
714,1,0,2,3,0,419,1,0,6,0,3,-1,0,3,5
715,1,0,0,1,0,322,1,0,6,2,4,-1,0,3,5
716,3,5,1,1,0,303,1,0,6,3,2,-1,0,3,5
717,1,1,1,1,0,607,1,0,6,2,2,-1,0,3,5
718,1,1,0,1,0,579,1,0,6,1,2,-1,0,3,5
719,0,0,1,1,0,3047,1,0,6,1,2,-1,0,3,5
720,3,9,0,1,0,83,1,0,6,1,3,-1,0,3,5
721,3,4,1,2,0,68,1,0,6,0,5,-1,0,3,5
722,3,1,1,0,0,58,1,0,6,1,3,-1,0,3,5
723,2,0,2,1,0,251,1,0,6,0,2,-1,0,3,5
724,0,1,1,1,0,688,1,0,6,0,2,-1,0,3,5
725,3,5,1,0,0,364,1,0,6,3,2,-1,0,3,5
726,1,7,0,1,0,55,1,0,6,0,5,-1,0,3,5
727,1,0,1,1,0,101,1,0,6,2,3,-1,0,3,5
728,1,4,1,2,0,105,1,0,6,3,2,-1,0,3,5
729,3,1,0,0,0,325,1,0,6,1,2,-1,0,3,5
730,3,1,1,0,0,198,1,0,6,1,2,-1,0,3,5
731,1,2,1,3,0,209,1,0,6,0,2,-1,0,3,5
732,0,1,1,1,0,183,1,0,6,0,4,-1,0,3,5
733,0,4,1,2,0,105,1,0,6,1,3,-1,0,3,5
734,0,7,1,1,0,109,1,0,6,3,3,-1,0,3,5
735,0,1,2,1,0,376,1,1,6,1,3,-1,0,3,5
736,1,1,1,0,0,-7,1,0,6,3,2,-1,0,3,5
737,3,9,1,1,0,0,0,0,6,0,3,-1,0,3,5
738,3,5,1,1,0,143,1,0,6,2,3,-1,0,3,5
739,0,4,2,2,0,550,1,0,6,2,2,-1,0,3,5
740,3,1,1,0,0,162,1,0,6,0,2,-1,0,3,5
741,3,4,1,2,0,115,1,0,6,3,3,-1,0,3,5
742,1,1,1,0,0,512,1,0,6,1,2,-1,0,3,5
743,3,1,1,3,0,807,1,0,6,1,2,-1,0,3,5
744,1,1,1,3,0,248,1,0,6,2,5,-1,0,3,5
745,1,1,1,0,0,1211,1,0,6,1,3,-1,0,3,5
746,3,6,1,3,0,7,0,0,6,1,2,-1,0,3,5
747,0,2,1,2,0,281,1,0,6,1,2,-1,0,3,5
748,0,1,2,1,0,88,1,0,6,0,2,-1,0,3,5
749,0,4,1,2,0,32,1,0,6,0,3,-1,0,3,5
750,0,0,2,1,0,115,1,0,6,2,3,-1,0,3,5
751,3,1,1,1,0,254,1,0,6,2,2,-1,0,3,5
752,0,4,1,2,0,144,1,0,6,0,2,-1,0,3,5
753,3,10,1,2,0,383,0,0,6,3,3,-1,0,3,5
754,0,0,2,1,0,569,1,1,6,0,2,-1,0,3,5
755,0,3,1,1,0,0,1,0,6,2,3,-1,0,3,5
756,1,0,1,1,0,3754,1,0,6,1,3,-1,0,3,5
757,3,3,0,2,0,6920,1,0,6,3,3,-1,0,3,5
758,3,7,1,1,0,307,1,1,6,1,7,-1,0,3,5
759,0,9,1,1,0,-421,1,0,6,1,5,-1,0,3,5
760,0,1,0,1,0,60,0,0,6,1,3,-1,0,3,5
761,1,1,1,0,0,67,1,0,6,1,2,-1,0,3,5
762,3,9,1,1,0,402,1,0,6,0,3,-1,0,3,5
763,0,6,2,2,0,800,0,0,6,2,2,-1,0,3,5
764,1,9,1,2,0,239,1,1,6,1,3,-1,0,3,5
765,3,1,0,1,0,421,1,0,6,1,2,-1,0,3,5
766,1,0,0,1,0,161,1,0,7,2,2,-1,0,3,5
767,1,9,1,1,1,289,0,0,7,2,3,-1,0,3,5
768,0,8,2,1,0,110,1,0,7,0,3,-1,0,3,5
769,1,1,1,0,0,245,1,0,7,0,3,-1,0,3,5
770,1,7,1,1,0,0,1,0,7,0,3,-1,0,3,5
771,3,1,1,0,0,156,1,0,7,0,3,-1,0,3,5
772,1,9,2,1,0,0,1,0,7,1,4,-1,0,3,5
773,1,0,1,1,0,20,1,0,7,0,2,-1,0,3,5
774,3,9,2,2,0,92,1,0,7,0,3,-1,0,3,5
775,1,7,1,1,0,89,1,0,7,3,2,-1,0,3,5
776,1,1,1,1,0,166,1,0,7,1,3,-1,0,3,5
777,1,4,1,2,0,103,1,0,7,2,4,-1,0,3,5
778,1,1,1,0,0,-454,1,0,7,3,2,-1,0,3,5
779,1,0,1,1,0,445,1,0,7,1,2,-1,0,3,5
780,0,0,1,1,0,4,0,0,7,0,8,-1,0,3,5
781,1,1,1,1,0,1001,1,0,7,1,4,-1,0,3,5
782,3,7,0,1,0,-69,1,0,7,1,3,-1,0,3,5
783,0,9,2,1,0,42,1,0,7,1,2,-1,0,3,5
784,3,9,1,3,0,1617,1,0,7,2,2,-1,0,3,5
785,1,4,0,2,0,221,1,0,7,3,2,-1,0,3,5
786,0,9,0,1,0,210,1,1,7,1,2,-1,0,3,5
787,1,4,1,2,0,0,0,0,7,2,2,-1,0,3,5
788,0,8,2,2,0,185,1,0,7,0,3,-1,0,3,5
789,3,5,1,1,0,836,1,0,7,0,1,-1,0,3,5
790,0,1,2,1,0,301,1,0,7,3,2,-1,0,3,5
791,1,1,1,0,0,503,1,0,7,3,2,-1,0,3,5
792,1,5,1,0,0,407,1,0,7,3,1,-1,0,3,5
793,0,1,2,1,0,53,1,0,7,3,1,-1,0,3,5
794,1,6,1,2,0,2303,1,0,7,1,1,-1,0,3,5
795,1,4,1,2,0,144,1,0,7,0,3,-1,0,3,5
796,0,7,1,1,0,205,1,0,7,1,1,-1,0,3,5
797,1,4,1,2,0,305,1,0,7,1,6,-1,0,3,5
798,0,1,0,1,0,251,1,1,7,0,2,-1,0,3,5
799,3,5,1,1,0,0,1,0,7,3,4,-1,0,3,5
800,0,9,1,1,0,8,0,0,7,0,1,-1,0,3,5
801,1,1,0,1,0,139,1,0,7,2,1,-1,0,3,5
802,0,7,1,1,0,184,1,0,7,0,3,-1,0,3,5
803,0,1,2,1,0,238,1,0,7,1,2,-1,0,3,5
804,0,0,1,1,0,0,0,0,7,3,1,-1,0,3,5
805,0,1,1,0,1,0,1,0,7,1,1,-1,0,3,5
806,1,7,1,0,0,222,1,0,7,2,1,-1,0,3,5
807,0,7,1,1,0,414,1,0,7,1,1,-1,0,3,5
808,3,5,2,0,0,223,1,0,7,2,1,-1,0,3,5
809,3,9,1,1,0,197,0,0,7,2,1,-1,0,3,5
810,0,1,1,1,0,-251,1,0,7,0,1,-1,0,3,5
811,1,6,0,1,0,-139,1,0,7,0,3,-1,0,3,5
812,1,1,1,3,0,733,1,0,7,1,1,-1,0,3,5
813,0,9,2,2,0,0,1,0,7,0,2,-1,0,3,5
814,3,7,1,1,0,1,0,0,7,3,1,-1,0,3,5
815,1,1,1,0,0,97,1,0,7,3,3,-1,0,3,5
816,0,1,2,0,0,435,1,0,7,0,2,-1,0,3,5
817,0,4,0,2,0,0,1,0,7,3,3,-1,0,3,5
818,0,9,2,2,0,147,0,0,7,3,2,-1,0,3,5
819,0,9,2,2,0,3,1,0,7,0,1,-1,0,3,5
820,3,7,0,1,0,1109,1,1,7,0,1,-1,0,3,5
821,0,7,1,1,0,404,1,0,7,0,1,-1,0,3,5
822,1,1,1,0,0,981,1,0,7,1,1,-1,0,3,5
823,0,1,2,0,0,95,1,0,7,2,1,-1,0,3,5
824,0,7,1,1,0,302,1,0,7,0,1,-1,0,3,5
825,0,7,0,1,0,-290,1,1,7,0,1,-1,0,3,5
826,0,7,2,1,0,259,1,0,7,0,1,-1,0,3,5
827,0,1,1,1,0,527,1,1,7,0,1,-1,0,3,5
828,3,5,1,1,0,102,1,0,7,2,1,-1,0,3,5
829,0,4,2,2,0,872,1,0,7,0,2,-1,0,3,5
830,1,4,0,2,0,490,1,0,7,3,2,-1,0,3,5
831,1,1,2,0,0,19,1,0,7,0,1,-1,0,3,5
832,0,1,1,1,0,16,1,0,7,1,1,-1,0,3,5
833,1,4,1,2,0,386,1,0,7,0,1,-1,0,3,5
834,0,9,2,1,0,539,1,0,7,3,1,-1,0,3,5
835,1,9,0,1,0,-329,1,0,7,0,1,-1,0,3,5
836,0,7,2,1,0,-174,1,0,7,0,1,-1,0,3,5
